"fk_vtl_id","unixtime","coordinate","vel_mph"
-7,1202497495,"(-122.0099,37.5338)",68
-7,1202497548,"(-122.0099,37.5338)",61
-7,1202497568,"(-122.0099,37.5338)",63
-7,1202497589,"(-122.0099,37.5338)",51
-7,1202497603,"(-122.0099,37.5338)",56
-7,1202497604,"(-122.0098,37.5338)",74
-7,1202497642,"(-122.0099,37.5338)",58
-7,1202497646,"(-122.0099,37.5338)",66
-7,1202497683,"(-122.0099,37.5338)",49
-7,1202497696,"(-122.0099,37.5338)",60
-7,1202497699,"(-122.0099,37.5338)",52
-7,1202497702,"(-122.0099,37.5338)",63
-7,1202497735,"(-122.0099,37.5338)",57
-7,1202497762,"(-122.0098,37.5338)",79
-7,1202497781,"(-122.0099,37.5337)",63
-7,1202497790,"(-122.0099,37.5338)",61
-7,1202497791,"(-122.0099,37.5338)",61
-7,1202497800,"(-122.0099,37.5338)",55
-7,1202497806,"(-122.0099,37.5338)",59
-7,1202497841,"(-122.0099,37.5338)",59
-7,1202497843,"(-122.0099,37.5338)",61
-7,1202497851,"(-122.0099,37.5338)",61
-7,1202497856,"(-122.0099,37.5338)",60
-7,1202497901,"(-122.0099,37.5338)",66
-7,1202497925,"(-122.0099,37.5338)",60
-7,1202497966,"(-122.0099,37.5338)",60
-7,1202498094,"(-122.0099,37.5338)",57
-7,1202498120,"(-122.0099,37.5338)",50
-7,1202498162,"(-122.0098,37.5338)",69
-7,1202498176,"(-122.0099,37.5338)",56
-7,1202498179,"(-122.0099,37.5338)",68
-7,1202498260,"(-122.0099,37.5338)",71
-7,1202498271,"(-122.0099,37.5338)",57
-7,1202498277,"(-122.0098,37.5338)",67
-7,1202498383,"(-122.0099,37.5338)",57
-7,1202498398,"(-122.0098,37.5338)",68
-7,1202498426,"(-122.0098,37.5338)",68
-7,1202498428,"(-122.0099,37.5338)",57
-7,1202498464,"(-122.0099,37.5338)",60
-7,1202498467,"(-122.0099,37.5338)",60
-7,1202498485,"(-122.0099,37.5338)",56
-7,1202498514,"(-122.0099,37.5338)",62
-7,1202498515,"(-122.0099,37.5338)",60
-7,1202498563,"(-122.0099,37.5338)",54
-7,1202498791,"(-122.0099,37.5338)",66
-7,1202498807,"(-122.0099,37.5338)",65
-7,1202498818,"(-122.0099,37.5338)",62
-7,1202498829,"(-122.0099,37.5338)",64
-7,1202498832,"(-122.0099,37.5338)",64
-7,1202498904,"(-122.0099,37.5338)",55
-7,1202499008,"(-122.0099,37.5338)",53
-7,1202499025,"(-122.0099,37.5338)",48
-7,1202499036,"(-122.0099,37.5338)",45
-7,1202499054,"(-122.0099,37.5338)",54
-7,1202499107,"(-122.0099,37.5338)",56
-7,1202499125,"(-122.0099,37.5338)",62
-7,1202499158,"(-122.0099,37.5338)",65
-7,1202499174,"(-122.0099,37.5338)",58
-7,1202499211,"(-122.0099,37.5338)",61
-7,1202499237,"(-122.0099,37.5338)",49
-7,1202499246,"(-122.0099,37.5338)",51
-7,1202499266,"(-122.0099,37.5338)",53
-7,1202499299,"(-122.0099,37.5338)",59
-7,1202499329,"(-122.0099,37.5338)",53
-7,1202499365,"(-122.0099,37.5338)",59
-7,1202499398,"(-122.0099,37.5338)",65
-7,1202499407,"(-122.0099,37.5338)",53
-7,1202499420,"(-122.0099,37.5338)",55
-7,1202499465,"(-122.0098,37.5338)",68
-7,1202499471,"(-122.0099,37.5338)",50
-7,1202499474,"(-122.0099,37.5338)",63
-7,1202499558,"(-122.0099,37.5338)",49
-7,1202499645,"(-122.0099,37.5338)",53
-7,1202499648,"(-122.0099,37.5338)",56
-7,1202499651,"(-122.0099,37.5338)",66
-7,1202499704,"(-122.0099,37.5338)",59
-7,1202499718,"(-122.0099,37.5338)",63
-7,1202499719,"(-122.0099,37.5338)",57
-7,1202499723,"(-122.0099,37.5338)",52
-7,1202499725,"(-122.0099,37.5338)",56
-7,1202499747,"(-122.0099,37.5338)",56
-7,1202499759,"(-122.0098,37.5338)",64
-7,1202499799,"(-122.0099,37.5338)",54
-7,1202499817,"(-122.0099,37.5338)",62
-7,1202499820,"(-122.0099,37.5338)",65
-7,1202499835,"(-122.0099,37.5338)",55
-7,1202499947,"(-122.0099,37.5338)",61
-7,1202499949,"(-122.0099,37.5338)",51
-7,1202499949,"(-122.0099,37.5338)",57
-7,1202499975,"(-122.0099,37.5338)",54
-7,1202499994,"(-122.0099,37.5338)",59
-7,1202500032,"(-122.0098,37.5338)",66
-7,1202500050,"(-122.0099,37.5338)",58
-7,1202500151,"(-122.0099,37.5338)",62
-7,1202500152,"(-122.0099,37.5338)",58
-7,1202500200,"(-122.0099,37.5338)",50
-7,1202500203,"(-122.0098,37.5338)",67
-7,1202500208,"(-122.0098,37.5338)",67
-7,1202500227,"(-122.0099,37.5338)",56
-7,1202500302,"(-122.0099,37.5338)",65
-7,1202500311,"(-122.0099,37.5338)",65
-7,1202500329,"(-122.0099,37.5338)",51
-7,1202500332,"(-122.0099,37.5338)",49
-7,1202500371,"(-122.0099,37.5338)",64
-7,1202500433,"(-122.0099,37.5338)",65
-7,1202500438,"(-122.0099,37.5338)",64
-7,1202500473,"(-122.0099,37.5338)",55
-7,1202500522,"(-122.0099,37.5338)",55
-7,1202500533,"(-122.0099,37.5338)",58
-7,1202500548,"(-122.0099,37.5338)",60
-7,1202500551,"(-122.0099,37.5338)",61
-7,1202500552,"(-122.0099,37.5338)",67
-7,1202500571,"(-122.0098,37.5338)",64
-7,1202500621,"(-122.0099,37.5338)",65
-7,1202500639,"(-122.0099,37.5338)",56
-7,1202500641,"(-122.0099,37.5338)",57
-7,1202500692,"(-122.0099,37.5338)",54
-7,1202500699,"(-122.0099,37.5338)",56
-7,1202500771,"(-122.0099,37.5338)",55
-7,1202500869,"(-122.0099,37.5338)",59
-7,1202500870,"(-122.0099,37.5338)",58
-7,1202500880,"(-122.0099,37.5338)",55
-7,1202500887,"(-122.0099,37.5338)",65
-7,1202500892,"(-122.0098,37.5339)",60
-7,1202500916,"(-122.0099,37.5338)",64
-7,1202500958,"(-122.0099,37.5338)",64
-7,1202500985,"(-122.0099,37.5338)",62
-7,1202501018,"(-122.0099,37.5338)",60
-7,1202501025,"(-122.0099,37.5338)",56
-7,1202501079,"(-122.0099,37.5338)",55
-7,1202501095,"(-122.0099,37.5338)",51
-7,1202501140,"(-122.0098,37.5338)",64
-7,1202501150,"(-122.0099,37.5338)",58
-7,1202501190,"(-122.0099,37.5338)",60
-7,1202501215,"(-122.0099,37.5338)",57
-7,1202501245,"(-122.0099,37.5338)",52
-7,1202501256,"(-122.0099,37.5338)",60
-7,1202501262,"(-122.0099,37.5338)",56
-7,1202501284,"(-122.0099,37.5338)",53
-7,1202501295,"(-122.0099,37.5338)",59
-7,1202501319,"(-122.0099,37.5338)",64
-7,1202501348,"(-122.0098,37.5338)",68
-7,1202501468,"(-122.0099,37.5338)",56
-7,1202501527,"(-122.0099,37.5338)",64
-7,1202501542,"(-122.0099,37.5338)",55
-7,1202501543,"(-122.0099,37.5338)",56
-7,1202501550,"(-122.0099,37.5338)",62
-7,1202501563,"(-122.0099,37.5338)",54
-7,1202501600,"(-122.0099,37.5338)",56
-7,1202501622,"(-122.0099,37.5338)",64
-7,1202501646,"(-122.0099,37.5338)",61
-7,1202501649,"(-122.0099,37.5338)",61
-7,1202501718,"(-122.0099,37.5338)",63
-7,1202501735,"(-122.0099,37.5338)",58
-7,1202501748,"(-122.0098,37.5338)",68
-7,1202501762,"(-122.0099,37.5338)",65
-7,1202501785,"(-122.0099,37.5338)",54
-7,1202501811,"(-122.0099,37.5338)",51
-7,1202501993,"(-122.0099,37.5338)",47
-7,1202502004,"(-122.0099,37.5338)",56
-7,1202502019,"(-122.0099,37.5338)",49
-7,1202502085,"(-122.0099,37.5338)",61
-7,1202502154,"(-122.0099,37.5338)",64
-7,1202502259,"(-122.0099,37.5338)",54
-7,1202502264,"(-122.0099,37.5338)",68
-7,1202502323,"(-122.0099,37.5338)",59
-7,1202502334,"(-122.0099,37.5338)",69
-7,1202502342,"(-122.0099,37.5338)",65
-7,1202502347,"(-122.0099,37.5338)",56
-7,1202502353,"(-122.0099,37.5338)",63
-7,1202502360,"(-122.0099,37.5338)",52
-7,1202502379,"(-122.0099,37.5338)",55
-7,1202502383,"(-122.0099,37.5338)",50
-7,1202502399,"(-122.0099,37.5338)",57
-7,1202502413,"(-122.0099,37.5338)",50
-7,1202502475,"(-122.0098,37.5338)",57
-7,1202502480,"(-122.0099,37.5338)",52
-7,1202502542,"(-122.0099,37.5338)",66
-7,1202502661,"(-122.0099,37.5338)",51
-7,1202502663,"(-122.0098,37.5338)",68
-7,1202502668,"(-122.0098,37.5338)",69
-7,1202502693,"(-122.0099,37.5338)",57
-7,1202502760,"(-122.0099,37.5338)",58
-7,1202502794,"(-122.0098,37.5338)",61
-7,1202502826,"(-122.0099,37.5338)",57
-7,1202502883,"(-122.0099,37.5338)",63
-7,1202502895,"(-122.0099,37.5338)",57
-7,1202502896,"(-122.0099,37.5338)",55
-7,1202502902,"(-122.0099,37.5338)",55
-7,1202502905,"(-122.0099,37.5338)",54
-7,1202502991,"(-122.0099,37.5338)",61
-7,1202503031,"(-122.0099,37.5338)",57
-7,1202503043,"(-122.0099,37.5338)",62
-7,1202503097,"(-122.0099,37.5338)",48
-7,1202503111,"(-122.0099,37.5338)",53
-7,1202503135,"(-122.0095,37.5342)",57
-7,1202503136,"(-122.0099,37.5338)",50
-7,1202503142,"(-122.0099,37.5338)",49
-7,1202503155,"(-122.0099,37.5338)",42
-7,1202503195,"(-122.0098,37.5339)",72
-7,1202503206,"(-122.0099,37.5338)",56
-7,1202503227,"(-122.0099,37.5338)",59
-7,1202503416,"(-122.0099,37.5338)",57
-7,1202503461,"(-122.0099,37.5338)",53
-7,1202503462,"(-122.0099,37.5338)",50
-7,1202503509,"(-122.0099,37.5338)",55
-7,1202503579,"(-122.0098,37.5338)",62
-7,1202503610,"(-122.0099,37.5338)",54
-7,1202503631,"(-122.0098,37.5338)",66
-7,1202503669,"(-122.0099,37.5338)",57
-7,1202503674,"(-122.0099,37.5338)",52
-7,1202503702,"(-122.0098,37.5338)",67
-7,1202503712,"(-122.0098,37.5338)",70
-7,1202503715,"(-122.0099,37.5338)",58
-7,1202503760,"(-122.0098,37.5338)",66
-7,1202503764,"(-122.0099,37.5338)",60
-7,1202503794,"(-122.0099,37.5338)",51
-7,1202503796,"(-122.0098,37.5339)",70
-7,1202503802,"(-122.0099,37.5338)",63
-7,1202503805,"(-122.0099,37.5338)",49
-7,1202503820,"(-122.0099,37.5338)",56
-7,1202503822,"(-122.0099,37.5338)",50
-7,1202503831,"(-122.0098,37.5339)",74
-7,1202503900,"(-122.0099,37.5338)",56
-7,1202503942,"(-122.0099,37.5338)",53
-7,1202504003,"(-122.0099,37.5338)",65
-7,1202504028,"(-122.0097,37.5339)",77
-7,1202504089,"(-122.0099,37.5338)",54
-7,1202504118,"(-122.0099,37.5338)",51
-7,1202504143,"(-122.0099,37.5338)",58
-7,1202504154,"(-122.0098,37.5338)",69
-7,1202504181,"(-122.0099,37.5338)",50
-7,1202504182,"(-122.0099,37.5338)",54
-7,1202504191,"(-122.0099,37.5338)",48
-7,1202504227,"(-122.0099,37.5338)",54
-7,1202504235,"(-122.0099,37.5338)",57
-7,1202504268,"(-122.0099,37.5338)",66
-7,1202504305,"(-122.0099,37.5338)",52
-7,1202504313,"(-122.0099,37.5338)",51
-7,1202504331,"(-122.0098,37.5339)",65
-7,1202504379,"(-122.0099,37.5338)",52
-7,1202504407,"(-122.0099,37.5338)",60
-7,1202504424,"(-122.0099,37.5338)",55
-7,1202504447,"(-122.0099,37.5338)",66
-7,1202504458,"(-122.0099,37.5338)",56
-7,1202504462,"(-122.0099,37.5338)",59
-7,1202504503,"(-122.0099,37.5338)",62
-7,1202504514,"(-122.0099,37.5338)",57
-7,1202504516,"(-122.0099,37.5338)",58
-7,1202504575,"(-122.0099,37.5338)",56
-7,1202504656,"(-122.0099,37.5338)",64
-7,1202504713,"(-122.0098,37.5339)",75
-7,1202504773,"(-122.0099,37.5338)",70
-7,1202504777,"(-122.0099,37.5338)",62
-7,1202504820,"(-122.0098,37.5339)",77
-7,1202504825,"(-122.0099,37.5338)",54
-7,1202504834,"(-122.0099,37.5338)",69
-7,1202504851,"(-122.0099,37.5338)",64
-7,1202504869,"(-122.0099,37.5338)",64
-7,1202504895,"(-122.0099,37.5338)",55
-7,1202504898,"(-122.0099,37.5338)",56
-7,1202504926,"(-122.0099,37.5338)",62
-7,1202504937,"(-122.0098,37.5338)",75
-7,1202505004,"(-122.0099,37.5338)",66
-7,1202505030,"(-122.0099,37.5338)",56
-7,1202505100,"(-122.0099,37.5338)",53
-7,1202505122,"(-122.0099,37.5338)",53
-7,1202505149,"(-122.0099,37.5338)",49
-7,1202505219,"(-122.0099,37.5338)",50
-7,1202505256,"(-122.0098,37.5338)",65
-7,1202505257,"(-122.0099,37.5338)",51
-7,1202505259,"(-122.0099,37.5338)",59
-7,1202505362,"(-122.0098,37.5338)",70
-7,1202505370,"(-122.0099,37.5338)",58
-7,1202505410,"(-122.0099,37.5338)",61
-7,1202505430,"(-122.0099,37.5338)",68
-7,1202505496,"(-122.0099,37.5338)",53
-7,1202505496,"(-122.0099,37.5338)",56
-7,1202505505,"(-122.0099,37.5338)",52
-7,1202505523,"(-122.0099,37.5338)",52
-7,1202505559,"(-122.0099,37.5338)",51
-7,1202505568,"(-122.0098,37.5339)",79
-7,1202505570,"(-122.0099,37.5338)",52
-7,1202505606,"(-122.0099,37.5338)",59
-7,1202505614,"(-122.0099,37.5338)",68
-7,1202505652,"(-122.0099,37.5338)",56
-7,1202505670,"(-122.0099,37.5338)",54
-7,1202505712,"(-122.0099,37.5338)",54
-7,1202505737,"(-122.0099,37.5338)",45
-7,1202505748,"(-122.0099,37.5338)",60
-7,1202505761,"(-122.0099,37.5338)",68
-7,1202505774,"(-122.0099,37.5338)",51
-7,1202505808,"(-122.0099,37.5338)",54
-7,1202505811,"(-122.0099,37.5338)",48
-7,1202505846,"(-122.0098,37.5338)",74
-7,1202505901,"(-122.0098,37.5339)",73
-7,1202505905,"(-122.0099,37.5338)",53
-7,1202505972,"(-122.0099,37.5338)",63
-7,1202506025,"(-122.0099,37.5338)",62
-7,1202506063,"(-122.0099,37.5338)",55
-7,1202506067,"(-122.0098,37.5338)",67
-7,1202506074,"(-122.0098,37.5338)",70
-7,1202506099,"(-122.0099,37.5338)",61
-7,1202506259,"(-122.0099,37.5338)",57
-7,1202506399,"(-122.0099,37.5338)",46
-7,1202506458,"(-122.0099,37.5338)",49
-7,1202506579,"(-122.0099,37.5338)",53
-7,1202506645,"(-122.0099,37.5338)",58
-7,1202506883,"(-122.0099,37.5338)",67
-7,1202506954,"(-122.0099,37.5338)",59
-7,1202508125,"(-122.0099,37.5338)",52
-7,1202513915,"(-122.0099,37.5338)",38
-7,1202517763,"(-122.0099,37.5338)",49
-7,1202521931,"(-122.0099,37.5338)",28
-6,1202494073,"(-122.0075,37.5326)",72
-6,1202494085,"(-122.0075,37.5326)",68
-6,1202494094,"(-122.0076,37.5325)",51
-6,1202494109,"(-122.0076,37.5325)",51
-6,1202494183,"(-122.0075,37.5326)",58
-6,1202494189,"(-122.0075,37.5326)",66
-6,1202494212,"(-122.0076,37.5325)",60
-6,1202494222,"(-122.0076,37.5325)",44
-6,1202494223,"(-122.0076,37.5325)",46
-6,1202494230,"(-122.0076,37.5325)",43
-6,1202494234,"(-122.0076,37.5325)",46
-6,1202494255,"(-122.0076,37.5325)",61
-6,1202494283,"(-122.0076,37.5325)",52
-6,1202494284,"(-122.0076,37.5325)",51
-6,1202494354,"(-122.0075,37.5325)",61
-6,1202494358,"(-122.0075,37.5326)",65
-6,1202494374,"(-122.0076,37.5325)",48
-6,1202494384,"(-122.0076,37.5325)",65
-6,1202494393,"(-122.0075,37.5326)",61
-6,1202495010,"(-122.0076,37.5325)",56
-6,1202495034,"(-122.0076,37.5325)",52
-6,1202495063,"(-122.0075,37.5325)",68
-6,1202495074,"(-122.0076,37.5325)",58
-6,1202495079,"(-122.0076,37.5325)",54
-6,1202495106,"(-122.0076,37.5325)",65
-6,1202495111,"(-122.0076,37.5325)",59
-6,1202495118,"(-122.0076,37.5325)",66
-6,1202495121,"(-122.0075,37.5326)",76
-6,1202495127,"(-122.0076,37.5325)",60
-6,1202495133,"(-122.0076,37.5325)",54
-6,1202495140,"(-122.0075,37.5326)",68
-6,1202495149,"(-122.0076,37.5325)",53
-6,1202495208,"(-122.0076,37.5325)",53
-6,1202495311,"(-122.0076,37.5325)",56
-6,1202495312,"(-122.0075,37.5326)",72
-6,1202495314,"(-122.0076,37.5325)",71
-6,1202495348,"(-122.0076,37.5325)",56
-6,1202495387,"(-122.0076,37.5325)",65
-6,1202495393,"(-122.0076,37.5325)",67
-6,1202495403,"(-122.0076,37.5325)",61
-6,1202495427,"(-122.0076,37.5325)",59
-6,1202495436,"(-122.0075,37.5326)",62
-6,1202495442,"(-122.0075,37.5325)",62
-6,1202495450,"(-122.0076,37.5325)",52
-6,1202495465,"(-122.0076,37.5325)",54
-6,1202495476,"(-122.0076,37.5325)",65
-6,1202495492,"(-122.0076,37.5325)",68
-6,1202495506,"(-122.0076,37.5325)",55
-6,1202495512,"(-122.0076,37.5325)",52
-6,1202495525,"(-122.0076,37.5325)",63
-6,1202495578,"(-122.0076,37.5325)",57
-6,1202495606,"(-122.0076,37.5325)",56
-6,1202495697,"(-122.0076,37.5325)",59
-6,1202495729,"(-122.0076,37.5325)",48
-6,1202495748,"(-122.0076,37.5325)",52
-6,1202495751,"(-122.0076,37.5325)",48
-6,1202495766,"(-122.0076,37.5325)",48
-6,1202495770,"(-122.0075,37.5326)",63
-6,1202495787,"(-122.0076,37.5325)",53
-6,1202495799,"(-122.0076,37.5325)",60
-6,1202495859,"(-122.0076,37.5325)",62
-6,1202495873,"(-122.0076,37.5325)",53
-6,1202495881,"(-122.0076,37.5325)",53
-6,1202495882,"(-122.0076,37.5325)",59
-6,1202495920,"(-122.0076,37.5325)",55
-6,1202495946,"(-122.0076,37.5325)",63
-6,1202496034,"(-122.0076,37.5325)",54
-6,1202496143,"(-122.0076,37.5325)",74
-6,1202496185,"(-122.0075,37.5326)",75
-6,1202496189,"(-122.0075,37.5326)",69
-6,1202496326,"(-122.0076,37.5325)",52
-6,1202496340,"(-122.0075,37.5325)",62
-6,1202496390,"(-122.0076,37.5325)",61
-6,1202496608,"(-122.0076,37.5325)",68
-6,1202496639,"(-122.0075,37.5326)",65
-6,1202496835,"(-122.0076,37.5325)",56
-6,1202496836,"(-122.0076,37.5325)",51
-6,1202496868,"(-122.0076,37.5325)",59
-6,1202496870,"(-122.0076,37.5325)",56
-6,1202496890,"(-122.0075,37.5326)",63
-6,1202496962,"(-122.0076,37.5325)",52
-6,1202496965,"(-122.0075,37.5326)",69
-6,1202496973,"(-122.0076,37.5325)",57
-6,1202496986,"(-122.0076,37.5325)",58
-6,1202496992,"(-122.0075,37.5325)",63
-6,1202496998,"(-122.0075,37.5325)",57
-6,1202497018,"(-122.0076,37.5325)",61
-6,1202497454,"(-122.0075,37.5326)",72
-6,1202497468,"(-122.0075,37.5325)",68
-6,1202497486,"(-122.0076,37.5325)",52
-6,1202497503,"(-122.0076,37.5325)",63
-6,1202497557,"(-122.0076,37.5325)",59
-6,1202497577,"(-122.0076,37.5325)",60
-6,1202497600,"(-122.0076,37.5325)",47
-6,1202497612,"(-122.0075,37.5326)",74
-6,1202497613,"(-122.0076,37.5325)",52
-6,1202497651,"(-122.0076,37.5325)",53
-6,1202497655,"(-122.0076,37.5325)",60
-6,1202497695,"(-122.0076,37.5325)",46
-6,1202497706,"(-122.0076,37.5325)",52
-6,1202497710,"(-122.0076,37.5325)",47
-6,1202497711,"(-122.0076,37.5325)",54
-6,1202497746,"(-122.0076,37.5325)",51
-6,1202497769,"(-122.0075,37.5326)",80
-6,1202497789,"(-122.0076,37.5325)",63
-6,1202497799,"(-122.0076,37.5325)",57
-6,1202497800,"(-122.0076,37.5325)",57
-6,1202497810,"(-122.0076,37.5325)",53
-6,1202497816,"(-122.0076,37.5325)",59
-6,1202497850,"(-122.0076,37.5325)",56
-6,1202497852,"(-122.0076,37.5325)",57
-6,1202497860,"(-122.0076,37.5325)",57
-6,1202497865,"(-122.0076,37.5325)",56
-6,1202497909,"(-122.0075,37.5326)",64
-6,1202497934,"(-122.0076,37.5325)",56
-6,1202497975,"(-122.0076,37.5325)",54
-6,1202498104,"(-122.0076,37.5325)",56
-6,1202498131,"(-122.0076,37.5325)",50
-6,1202498170,"(-122.0075,37.5326)",69
-6,1202498186,"(-122.0076,37.5325)",52
-6,1202498187,"(-122.0076,37.5325)",68
-6,1202498268,"(-122.0076,37.5325)",65
-6,1202498281,"(-122.0076,37.5325)",53
-6,1202498286,"(-122.0076,37.5325)",62
-6,1202498393,"(-122.0076,37.5325)",57
-6,1202498407,"(-122.0075,37.5326)",67
-6,1202498434,"(-122.0075,37.5326)",68
-6,1202498437,"(-122.0076,37.5325)",52
-6,1202498474,"(-122.0076,37.5325)",59
-6,1202498476,"(-122.0076,37.5325)",60
-6,1202498494,"(-122.0076,37.5325)",54
-6,1202498522,"(-122.0075,37.5326)",62
-6,1202498524,"(-122.0076,37.5325)",61
-6,1202498573,"(-122.0076,37.5325)",55
-6,1202498799,"(-122.0075,37.5325)",66
-6,1202498815,"(-122.0076,37.5325)",62
-6,1202498827,"(-122.0076,37.5325)",59
-6,1202498838,"(-122.0075,37.5325)",64
-6,1202498841,"(-122.0075,37.5325)",64
-6,1202498914,"(-122.0076,37.5325)",56
-6,1202499018,"(-122.0076,37.5325)",52
-6,1202499037,"(-122.0076,37.5325)",45
-6,1202499048,"(-122.0076,37.5325)",43
-6,1202499064,"(-122.0076,37.5325)",51
-6,1202499116,"(-122.0076,37.5325)",52
-6,1202499134,"(-122.0076,37.5325)",62
-6,1202499167,"(-122.0076,37.5325)",57
-6,1202499184,"(-122.0076,37.5325)",54
-6,1202499220,"(-122.0075,37.5325)",62
-6,1202499249,"(-122.0076,37.5325)",47
-6,1202499257,"(-122.0076,37.5325)",48
-6,1202499277,"(-122.0076,37.5325)",49
-6,1202499308,"(-122.0076,37.5325)",58
-6,1202499339,"(-122.0076,37.5325)",51
-6,1202499374,"(-122.0076,37.5325)",54
-6,1202499407,"(-122.0076,37.5325)",66
-6,1202499418,"(-122.0076,37.5325)",53
-6,1202499430,"(-122.0076,37.5325)",56
-6,1202499473,"(-122.0076,37.5325)",60
-6,1202499482,"(-122.0076,37.5325)",46
-6,1202499483,"(-122.0076,37.5325)",54
-6,1202499570,"(-122.0076,37.5325)",46
-6,1202499656,"(-122.0076,37.5325)",48
-6,1202499658,"(-122.0076,37.5325)",56
-6,1202499659,"(-122.0075,37.5325)",66
-6,1202499713,"(-122.0076,37.5325)",55
-6,1202499727,"(-122.0076,37.5325)",64
-6,1202499729,"(-122.0076,37.5325)",53
-6,1202499733,"(-122.0076,37.5325)",49
-6,1202499735,"(-122.0076,37.5325)",52
-6,1202499757,"(-122.0076,37.5325)",52
-6,1202499768,"(-122.0075,37.5326)",64
-6,1202499810,"(-122.0076,37.5325)",51
-6,1202499826,"(-122.0075,37.5325)",62
-6,1202499828,"(-122.0076,37.5325)",64
-6,1202499844,"(-122.0076,37.5325)",53
-6,1202499957,"(-122.0076,37.5325)",58
-6,1202499959,"(-122.0076,37.5325)",50
-6,1202499959,"(-122.0076,37.5325)",52
-6,1202499984,"(-122.0076,37.5325)",52
-6,1202500003,"(-122.0076,37.5325)",59
-6,1202500041,"(-122.0075,37.5326)",64
-6,1202500060,"(-122.0075,37.5325)",57
-6,1202500160,"(-122.0076,37.5325)",61
-6,1202500161,"(-122.0076,37.5325)",54
-6,1202500211,"(-122.0075,37.5326)",67
-6,1202500211,"(-122.0076,37.5325)",51
-6,1202500217,"(-122.0075,37.5326)",68
-6,1202500238,"(-122.0076,37.5325)",49
-6,1202500310,"(-122.0076,37.5325)",61
-6,1202500319,"(-122.0076,37.5325)",67
-6,1202500341,"(-122.0076,37.5325)",47
-6,1202500343,"(-122.0076,37.5325)",46
-6,1202500380,"(-122.0076,37.5325)",63
-6,1202500441,"(-122.0076,37.5325)",66
-6,1202500447,"(-122.0076,37.5325)",64
-6,1202500484,"(-122.0076,37.5325)",51
-6,1202500533,"(-122.0076,37.5325)",51
-6,1202500543,"(-122.0076,37.5325)",52
-6,1202500558,"(-122.0076,37.5325)",56
-6,1202500560,"(-122.0076,37.5325)",57
-6,1202500560,"(-122.0076,37.5325)",67
-6,1202500580,"(-122.0075,37.5326)",65
-6,1202500629,"(-122.0076,37.5325)",57
-6,1202500649,"(-122.0076,37.5325)",55
-6,1202500651,"(-122.0076,37.5325)",55
-6,1202500704,"(-122.0076,37.5325)",48
-6,1202500709,"(-122.0076,37.5325)",51
-6,1202500782,"(-122.0076,37.5325)",50
-6,1202500879,"(-122.0076,37.5325)",54
-6,1202500880,"(-122.0076,37.5325)",53
-6,1202500890,"(-122.0076,37.5325)",51
-6,1202500896,"(-122.0076,37.5325)",55
-6,1202500901,"(-122.0075,37.5325)",59
-6,1202500926,"(-122.0076,37.5325)",55
-6,1202500967,"(-122.0076,37.5325)",64
-6,1202500994,"(-122.0076,37.5325)",56
-6,1202501027,"(-122.0075,37.5325)",60
-6,1202501034,"(-122.0076,37.5325)",52
-6,1202501089,"(-122.0075,37.5326)",55
-6,1202501106,"(-122.0076,37.5325)",47
-6,1202501148,"(-122.0075,37.5326)",64
-6,1202501159,"(-122.0076,37.5325)",54
-6,1202501200,"(-122.0076,37.5325)",59
-6,1202501225,"(-122.0076,37.5325)",58
-6,1202501256,"(-122.0076,37.5325)",49
-6,1202501266,"(-122.0075,37.5325)",58
-6,1202501272,"(-122.0076,37.5325)",51
-6,1202501294,"(-122.0076,37.5325)",48
-6,1202501305,"(-122.0076,37.5325)",58
-6,1202501327,"(-122.0076,37.5325)",64
-6,1202501357,"(-122.0075,37.5326)",68
-6,1202501479,"(-122.0076,37.5325)",52
-6,1202501536,"(-122.0076,37.5325)",64
-6,1202501552,"(-122.0076,37.5325)",52
-6,1202501554,"(-122.0076,37.5325)",52
-6,1202501559,"(-122.0075,37.5325)",62
-6,1202501574,"(-122.0076,37.5325)",49
-6,1202501610,"(-122.0076,37.5325)",53
-6,1202501631,"(-122.0075,37.5325)",63
-6,1202501656,"(-122.0076,37.5325)",54
-6,1202501659,"(-122.0076,37.5325)",61
-6,1202501726,"(-122.0076,37.5325)",58
-6,1202501744,"(-122.0076,37.5325)",54
-6,1202501756,"(-122.0075,37.5325)",69
-6,1202501771,"(-122.0076,37.5325)",60
-6,1202501796,"(-122.0076,37.5325)",47
-6,1202501823,"(-122.0076,37.5325)",47
-6,1202502004,"(-122.0076,37.5325)",44
-6,1202502014,"(-122.0075,37.5325)",56
-6,1202502031,"(-122.0076,37.5325)",50
-6,1202502093,"(-122.0076,37.5325)",55
-6,1202502163,"(-122.0076,37.5325)",63
-6,1202502269,"(-122.0076,37.5325)",52
